CVE_ID,G:A:V,downstream_GA
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-adapter-core
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-adapter-spi
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-as7-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-common
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-core
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-installed-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-invalidation-cache-model
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-jboss-adapter-core
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-jetty-core
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-jetty81-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-jetty91-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-jetty92-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-model-api
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-model-jpa
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-model-mongo
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-proxy-server
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-as7-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-jetty-adapter-core
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-jetty81-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-jetty91-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-jetty92-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-servlet-filter-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-tomcat-adapter-core
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-tomcat6-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-tomcat7-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-saml-tomcat8-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-server-spi
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-services
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-servlet-filter-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-servlet-oauth-client
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-spring-security-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-tomcat-core-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-tomcat6-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-tomcat7-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-tomcat8-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-undertow-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.keycloak:keycloak-wildfly-adapter
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.mock-server:mockserver-core
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.nefilim:chefclient_2.10
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.opendaylight.snbi:features-snbi
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.picketlink:picketlink-json
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.renci.ahab:libndl
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.renci.ahab:libtransport
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.silvertunnel-ng:netlib
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,org.wetator:wetator
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,pro.javatar.security:jwt-lib
CVE-2015-7940,org.bouncycastle:bcprov-jdk15on:1.50,uk.co.develop4:tomcat-extension
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.algolia:algoliasearch
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.amazonaws:aws-java-sdk-core
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.betfair.cougar:baseline-security
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.betfair.cougar:cougar-client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.betfair.cougar:cougar-test-utils
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.brsanthu:google-analytics-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.chrisdempewolf:pinterest-sdk
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.cloudinary:cloudinary-http43
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.cribbstechnologies.clients:mandrillClient
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.eurodyn.qlack2.be:qlack2-be-forms-impl
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.eurodyn.qlack2.be:qlack2-be-forms-orbeon-proxy
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.fanmei:pay4j
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.foxinmy:weixin4j-base
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.cage433:maker
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.cage433:maker_2.10
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.dreamhead:moco-core
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.dreamhead:moco-runner
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.grantjforrester:bdd-rest
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.ipaynow:ipaynow_identity_sdk
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.ipaynow:ipaynow_pay_sdk
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.ipaynow:ipaynow_sms_sdk
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.github.maoo.indexer:alfresco-indexer-client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.ibm.docplexcloud:api_java_client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.iteaj:iutils
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.ivonacloud:ivona-speechcloud-sdk-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.jcabi:jcabi-github
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.jcabi:jcabi-http
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.mashape.galileo.agent:galileo-analytics
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.mashape.unirest:unirest-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.maxmind.ws:minfraud-api
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.netflix.rxjava:rxjava-apache-http
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.nycjv321:simple-http-client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.nycjv321:w3c-feed-validator
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.otsdc:ots-java-sdk
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.qubole.rubix:rubix-presto
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.rexsl:rexsl-maven-plugin
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.rexsl:rexsl-test
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.rocket-labs:sellercenterapi
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.salesforce.argus:argus-core
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.scarabsoft:jrest-android
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.signalfuse.public:signalfuse-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.signalfx.public:signalfx-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.simplify:payments-sdk-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.stanfy.helium:helium
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,com.thenewentity:dropwizard-multi-config
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,de.binfalse:BFUtils
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,de.gesellix:unix-socket-factory
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,de.taimos:httputils
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,de.tudarmstadt.ukp.shibhttpclient:shib-http-client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,de.uni-rostock.sbi:BiVeS-WebApp-Client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,de.uni-rostock.sbi:morre.client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,eu.trentorise.opendata:jackan
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,jp.co.ctc-g.jfw:jfw-rest-plugin-springmvc
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,me.loki2302:socialauth
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,net.antidot:afs-api
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,net.oschina.dajiangnan:commonUtil
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,net.ravendb:ravendb-client
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,no.digipost:digipost-api-client-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.alfresco.maven.plugin:alfresco-maven-plugin
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.apache.airavata:airavata-gfac-core
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.apache.airavata:airavata-gfac-ec2
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.csanchez.kubernetes:kubernetes-java
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.ektorp:org.ektorp
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.eluder.coveralls:coveralls-maven-plugin
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.ow2.chameleon.fuchsia.base.push:fuchsia-push-publisher
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.ow2.chameleon.fuchsia.push:fuchsia-push-publisher
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.ow2.chameleon.fuchsia.tools:fuchsia-grid
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.realityforge.proxy-servlet:proxy-servlet
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.rribbit:rribbit
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.synyx.synrp-api:synrp-api
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,org.xson:tangyuan-rpc
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,se.skltp.adapterservices.druglogistics.dosdispensing:ApoteketRetryAdapter-schemas
CVE-2013-4366,org.apache.httpcomponents:httpclient:4.3,uk.ac.diamond:shibboleth-ecp-authclient
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,com.bq.corbel:iam
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,com.bq.oss.corbel:iam
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,io.corbel:iam
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,io.loli:spring-social-weibo
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,org.springframework.social:spring-social-config
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,org.springframework.social:spring-social-security
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,org.springframework.social:spring-social-web
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,org.zalando.stups:spring-social-iam
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,org.zalando.zauth:spring-social-zauth
CVE-2015-5258,org.springframework.social:spring-social-core:1.1.2.RELEASE,pl.chilldev.facelets:facelets-taglib-spring-social
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,com.amashchenko.struts2.actionflow:struts2-actionflow-plugin
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,com.ganshane.lichen:lichen-struts
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,com.github.subchen:jetbrick-template-struts
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,com.jgeppert.struts2.bootstrap:struts2-bootstrap-plugin
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,com.weicoder:admin
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,com.weicoder:frame
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,com.weicoder:tag
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,io.vertigo:vertigo-struts2
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,org.beangle.struts2:beangle-struts2-captcha
CVE-2018-11776,org.apache.struts:struts2-core:2.3.16.3,org.beangle.struts2:beangle-struts2-convention
CVE-2012-0022,tomcat:tomcat-coyote:5.5.23,com.godmonth:msm
CVE-2012-0022,tomcat:tomcat-coyote:5.5.23,org.jsslutils:jsslutils-extra-apachetomcat5
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,ai.expert:nlapi-java-sdk
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,cn.aghost:nacos-client
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,cn.chenhuanming:octopus
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,cn.hutool:hutool-log
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,cn.icanci:snow-stack-spring
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,cn.idea360:log-kafka-spring-boot-starter
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,org.jeecgframework.nacos:nacos-client
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,cn.leancloud:engine-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.aconex.scrutineer:scrutineer
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.adsoul:redjob
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.adtsw:jchannels
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.adtsw:jcommons
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.alipay.sofa.common:log-sofa-boot-starter
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.alipay.sofa.common:sofa-common-tools
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.almis.awe:awe-model
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.almis.awe:awe-testing
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.appslandia:appslandia-common
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.aspectran:aspectran-all
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.aspectran:aspectran-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.axibase:aggregation-log-filter-log4j2
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baidu.hugegraph:hugegraph-common
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:baremaps-cli
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:baremaps-exporter
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:baremaps-importer
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:baremaps-osm
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:baremaps-server
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:baremaps-util
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:benchmarks
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.baremaps:examples
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.bernardomg.tabletop:dice
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.buession.springboot:buession-springboot-boot
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.carrotsearch.progresso:progresso-log4j2
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.cedarsoftware:java-util
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.celeral:netconf-async
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.checkmarx:cx-config-provider
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.convergencelabs:convergence-server_2.13
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.couchbase.client:core-io
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.cybersource:AuthenticationSdk
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.cybersource:cybersource-rest-client-java
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.ealva:ealvalog-log4j
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.epam.jdi:jdi-dark
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.epam.jdi:jdi-light
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.erudika:para-search-elasticsearch
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.erudika:para-search-elasticsearch-v5
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.fluxtion.integration:fluxtion-integration
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.fluxtion.integration:fluxtion-pipeline
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.formulasearchengine.mathmltools:mathml-converters
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.formulasearchengine.mathmltools:mathml-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.formulasearchengine.mathmltools:mathml-gold
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.formulasearchengine.mathmltools:mathml-libs
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.formulasearchengine.mathmltools:mathml-similarity
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.formulasearchengine.mathmltools:mathml-utils
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.formulasearchengine.mathmltools:xamples
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.funnelback:funnelback-shared-test
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.futeh.PosNG:PosNG-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.futeh.PosNG:PosNG-progeny
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.future94:alarm-log-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.giraone.imaging:imaging-kit
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.abagabagon:verifico
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.ak98neon:spring-boot-profiler-starter
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.bancolombia:aws-secrets-manager-async
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.bld-commons.excel:generator-excel
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.bld-commons.excel:read-excel
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.chameleontartu:amazon-mws-feeds-maven
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.chameleontartu:amazon-mws-fulfillment-inventory-maven
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.coronium-framework:coronium
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.dubasdey:log4j2-jsonevent-layout
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.edwgiz:maven-shade-plugin.log4j2-cachefile-transformer
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-manager
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-reconciliator
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-tally-base
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-tally-cli
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-tally-csv-parser
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-tally-expense-manager
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-tally-model
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.francis-pang:expense-tally-reconciliator
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.ie3-institute:NetPadPlusPlus
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.ie3-institute:PowerSystemDataModel
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.ie3-institute:PowerSystemUtils
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.jiayaoguang:gameserver-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.jnidzwetzki:bitfinex-v2-wss-api
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.joutvhu:fixed-width-parser
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.kentyeh:sd4j
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.leeyazhou:crpc-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.leeyazhou:crpc-example
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.liaomengge:base-common-utils
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.libsgh:tieba-api
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.marketsquare:robotframework-httprequestlibrary
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.maximevw:autolog-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.meixuesong:live-document-annotation
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.meixuesong:live-document-generator
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.meixuesong:live-document-scanner
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.mlangc:zio-interop-log4j2_2.11
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.mlangc:zio-interop-log4j2_2.12
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.mlangc:zio-interop-log4j2_2.13
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.mmarquee:ui-automation
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.moon-util:moon-util
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.oboehm:gdv-xport-lib
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.ocraft:ocraft-s2client-api
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.panhongan:lalaluplus-commons
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.petruki:switcher-client
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.rebue.mbgx:mbgx
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.relucent:yyl-base-lib
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.robozonky:robozonky-app
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.robozonky:robozonky-cli
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.robozonky:robozonky-notifications
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.skeychen:dswork-config
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.switcherapi:switcher-client
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.wasiqb.coteafs:logger
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.xandb.utils:xandb-utils-log
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.xh32t03.framework:business-framework
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.github.xinput123:bleach
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.gitlab.cdc-java.util:cdc-util-args
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.gitlab.cdc-java.util:cdc-util-cli
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.gitlab.cdc-java.util:cdc-util-compress
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.gitlab.cdc-java.util:cdc-util-converters
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.gitlab.cdc-java.util:cdc-util-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.gitlab.lema-suite:lema-provider-log4j2
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.google.gsp.samples:pgp
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.h3xstream.retirejs:retirejs-zap-plugin
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.hazelcast:hazelcast
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.hazelcast:hazelcast-build-utils
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.hazelcast:hazelcast-spring-tests
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.hazelcast:hazelcast-sql
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.hazelcast:hazelcast-sql-core
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.helger:ph-oton-bootstrap3-stub
CVE-2021-45046,org.apache.logging.log4j:log4j-core:2.13.3,com.helger:ph-oton-bootstrap4-stub
